"PCTCD","DistLD","DistCD","Age.Group","gender","IND_ABSENTEE","CDE_PARTY","n"
"AP0033",7,1,"45-54","M","N","DEM",4
"AP0033",7,1,"45-54","M","N","OTH",1
"AP0033",7,1,"45-54","M","N","REP",1
"AP0033",7,1,"45-54","U","N","DEM",3
"AP0033",7,1,"55-64","F","N","DEM",4
"AP0033",7,1,"55-64","F","Y","DEM",2
"AP0033",7,1,"55-64","F","Y","OTH",1
"AP0033",7,1,"55-64","M","N","DEM",1
"AP0033",7,1,"55-64","M","N","OTH",1
"AP0033",7,1,"55-64","M","Y","DEM",1
"AP0033",7,1,"65-74","F","N","DEM",3
"AP0033",7,1,"65-74","F","Y","DEM",1
"AP0033",7,1,"65-74","M","N","DEM",3
"AP0033",7,1,"65-74","M","Y","DEM",2
"AP0033",7,1,"65-74","M","Y","OTH",1
"AP0033",7,1,"65-74","U","N","DEM",1
"AP0033",7,1,"75-84","F","N","DEM",2
"AP0033",7,1,"75-84","F","N","OTH",1
"AP0033",7,1,"Over 85","F","N","DEM",1
"AP0033",7,1,"Over 85","M","N","DEM",1
"AP0035",7,1,"18-34","F","N","DEM",3
"AP0035",7,1,"18-34","F","N","REP",1
"AP0035",7,1,"18-34","F","Y","DEM",1
"AP0035",7,1,"18-34","M","N","DEM",2
"AP0035",7,1,"18-34","M","N","REP",1
"AP0035",7,1,"18-34","M","Y","DEM",2
"AP0035",7,1,"18-34","U","N","DEM",1
"AP0035",7,1,"18-34","U","N","OTH",1
"AP0035",7,1,"35-44","F","Y","DEM",1
"AP0035",7,1,"35-44","F","Y","OTH",1
"AP0035",7,1,"35-44","M","N","DEM",1
"AP0035",7,1,"35-44","M","N","OTH",1
"AP0035",7,1,"35-44","M","Y","DEM",1
"AP0035",7,1,"45-54","F","N","DEM",1
"AP0035",7,1,"45-54","F","N","REP",1
"AP0035",7,1,"45-54","F","Y","DEM",2
"AP0035",7,1,"45-54","F","Y","REP",1
"AP0035",7,1,"45-54","M","N","DEM",1
"AP0035",7,1,"45-54","M","N","REP",1
"AP0035",7,1,"45-54","M","Y","REP",1
"AP0035",7,1,"55-64","F","N","OTH",1
"AP0035",7,1,"55-64","M","N","DEM",1
"AP0035",7,1,"55-64","U","N","DEM",1
"AP0035",7,1,"65-74","F","Y","DEM",2
"AP0035",7,1,"75-84","F","Y","DEM",1
"AP0035",7,1,"75-84","M","Y","DEM",1
"AP0035",7,1,"75-84","U","N","DEM",1
"AP0037",7,1,"18-34","F","N","OTH",2
"AP0037",7,1,"18-34","M","N","DEM",2
"AP0037",7,1,"18-34","M","N","OTH",5
"AP0037",7,1,"18-34","U","N","OTH",2
"AP0037",7,1,"35-44","F","N","DEM",1
"AP0037",7,1,"35-44","F","Y","OTH",1
"AP0037",7,1,"35-44","M","N","OTH",1
"AP0037",7,1,"35-44","M","Y","DEM",1
"AP0037",7,1,"45-54","F","N","DEM",1
"AP0037",7,1,"45-54","F","N","OTH",2
"AP0037",7,1,"45-54","F","Y","DEM",1
"AP0037",7,1,"45-54","M","N","DEM",2
"AP0037",7,1,"45-54","M","Y","DEM",2
"AP0037",7,1,"55-64","F","N","DEM",1
"AP0037",7,1,"55-64","M","N","REP",1
"AP0037",7,1,"65-74","F","N","DEM",1
"AP0037",7,1,"65-74","M","Y","DEM",1
"AP0037",7,1,"75-84","F","N","DEM",1
"AP0037",7,1,"75-84","F","Y","DEM",1
"AP0037",7,1,"Over 85","M","Y","DEM",1
"AP0039",7,1,"18-34","F","N","DEM",2
"AP0039",7,1,"18-34","F","N","OTH",4
"AP0039",7,1,"18-34","F","Y","DEM",1
"AP0039",7,1,"18-34","F","Y","OTH",1
"AP0039",7,1,"18-34","M","N","DEM",2
"AP0039",7,1,"18-34","M","N","OTH",4
"AP0039",7,1,"18-34","M","Y","OTH",1
"AP0039",7,1,"18-34","U","N","DEM",2
"AP0039",7,1,"18-34","U","Y","DEM",2
"AP0039",7,1,"35-44","F","N","DEM",2
"AP0039",7,1,"35-44","F","Y","DEM",1
"AP0039",7,1,"35-44","M","N","REP",1
"AP0039",7,1,"35-44","M","Y","DEM",1
"AP0039",7,1,"35-44","U","N","DEM",1
"AP0039",7,1,"35-44","U","N","OTH",1
"AP0039",7,1,"45-54","F","N","DEM",2
"AP0039",7,1,"55-64","F","N","DEM",2
"AP0039",7,1,"55-64","F","Y","DEM",1
"AP0039",7,1,"55-64","M","N","DEM",1
"AP0039",7,1,"65-74","F","Y","DEM",2
"AP0039",7,1,"65-74","M","N","DEM",1
"AP0039",7,1,"65-74","M","N","OTH",1
"AP0043",7,1,"18-34","F","N","REP",1
"AP0043",7,1,"18-34","M","N","DEM",1
"AP0043",7,1,"18-34","M","N","OTH",1
"AP0043",7,1,"18-34","M","Y","DEM",1
"AP0043",7,1,"18-34","U","Y","DEM",1
"AP0043",7,1,"35-44","F","N","DEM",1
"AP0043",7,1,"35-44","F","N","OTH",1
"AP0043",7,1,"35-44","F","Y","DEM",2
"AP0043",7,1,"35-44","F","Y","REP",1
"AP0043",7,1,"35-44","M","N","DEM",2
"AP0043",7,1,"35-44","M","Y","DEM",1
"AP0043",7,1,"35-44","M","Y","OTH",1
"AP0043",7,1,"45-54","F","N","DEM",1
"AP0043",7,1,"55-64","F","N","DEM",1
"AP0043",7,1,"55-64","F","Y","DEM",1
"AP0043",7,1,"55-64","M","N","OTH",1
"AP0043",7,1,"55-64","M","Y","DEM",1
"AP0043",7,1,"55-64","U","N","DEM",1
"AP0043",7,1,"65-74","F","Y","DEM",1
"AP0045",7,1,"18-34","F","Y","DEM",1
"AP0045",7,1,"35-44","F","Y","DEM",1
"AP0045",7,1,"35-44","F","Y","REP",1
"AP0045",7,1,"45-54","M","Y","OTH",1
"AP0045",7,1,"55-64","F","N","OTH",1
"AP0045",7,1,"55-64","F","Y","DEM",1
"AP0045",7,1,"55-64","M","N","REP",1
"AP0045",7,1,"55-64","M","Y","OTH",2
"AP0045",7,1,"65-74","F","Y","DEM",1
"AP0045",7,1,"65-74","F","Y","REP",1
"AP0045",7,1,"65-74","M","Y","DEM",2
"AP0046",7,1,"18-34","F","N","DEM",1
"AP0046",7,1,"18-34","F","Y","DEM",1
"AP0046",7,1,"18-34","M","N","OTH",1
"AP0046",7,1,"35-44","M","Y","DEM",2
"AP0046",7,1,"35-44","U","N","DEM",1
"AP0046",7,1,"45-54","F","N","DEM",1
"AP0046",7,1,"45-54","F","N","OTH",1
"AP0046",7,1,"55-64","F","N","DEM",2
"AP0046",7,1,"55-64","M","Y","DEM",1
"AP0046",7,1,"65-74","F","Y","DEM",1
"AP0048",7,1,"18-34","F","N","DEM",2
"AP0048",7,1,"18-34","F","N","REP",1
"AP0048",7,1,"18-34","F","Y","DEM",1
"AP0048",7,1,"18-34","F","Y","REP",2
"AP0048",7,1,"18-34","M","N","DEM",3
"AP0048",7,1,"18-34","M","N","OTH",3
"AP0048",7,1,"18-34","M","Y","DEM",1
"AP0048",7,1,"18-34","M","Y","OTH",4
"AP0048",7,1,"18-34","M","Y","REP",1
"AP0048",7,1,"18-34","U","N","DEM",1
"AP0048",7,1,"18-34","U","N","OTH",1
"AP0048",7,1,"18-34","U","N","REP",1
"AP0048",7,1,"35-44","F","N","DEM",1
"AP0048",7,1,"35-44","F","N","OTH",3
"AP0048",7,1,"35-44","M","N","OTH",2
"AP0048",7,1,"35-44","U","Y","DEM",1
"AP0048",7,1,"45-54","F","N","DEM",1
"AP0048",7,1,"45-54","M","N","DEM",1
"AP0048",7,1,"45-54","U","Y","DEM",1
"AP0048",7,1,"55-64","F","N","DEM",2
"AP0048",7,1,"55-64","F","Y","DEM",1
"AP0048",7,1,"55-64","M","N","DEM",1
"AP0048",7,1,"55-64","M","N","REP",1
"AP0048",7,1,"55-64","M","Y","DEM",1
"AP0048",7,1,"55-64","M","Y","OTH",1
"AP0048",7,1,"55-64","M","Y","REP",1
"AP0048",7,1,"65-74","M","N","DEM",1
"AP0048",7,1,"65-74","M","N","OTH",1
"AP0048",7,1,"65-74","M","Y","REP",1
"AP0051",7,1,"18-34","F","N","DEM",1
"AP0051",7,1,"18-34","M","N","OTH",2
"AP0051",7,1,"18-34","M","Y","OTH",1
"AP0051",7,1,"18-34","U","N","REP",1
"AP0051",7,1,"35-44","M","N","DEM",1
"AP0051",7,1,"35-44","M","Y","OTH",1
"AP0051",7,1,"35-44","M","Y","REP",1
"AP0051",7,1,"45-54","U","N","OTH",1
"AP0051",7,1,"55-64","F","N","DEM",1
"AP0051",7,1,"55-64","U","Y","DEM",1
"AP0051",7,1,"65-74","F","Y","DEM",1
"AP0052",7,1,"18-34","F","N","DEM",1
"AP0052",7,1,"18-34","F","N","OTH",1
"AP0052",7,1,"18-34","F","N","REP",1
"AP0052",7,1,"18-34","F","Y","DEM",1
"AP0052",7,1,"18-34","M","N","DEM",3
"AP0052",7,1,"18-34","M","N","REP",1
"AP0052",7,1,"18-34","U","N","DEM",2
"AP0052",7,1,"18-34","U","N","OTH",2
"AP0052",7,1,"45-54","F","N","DEM",1
"AP0052",7,1,"45-54","F","N","REP",1
"AP0052",7,1,"45-54","F","Y","OTH",1
"AP0052",7,1,"45-54","M","N","DEM",2
"AP0052",7,1,"45-54","M","N","REP",1
"AP0052",7,1,"45-54","U","N","REP",1
"AP0052",7,1,"55-64","F","N","DEM",1
"AP0052",7,1,"55-64","F","N","REP",1
"AP0052",7,1,"55-64","M","Y","DEM",1
"AP0052",7,1,"65-74","F","Y","DEM",1
"AP0052",7,1,"65-74","M","N","DEM",2
"AP0052",7,1,"75-84","M","N","REP",1
"AP0054",7,1,"18-34","F","N","DEM",4
"AP0054",7,1,"18-34","F","Y","REP",1
"AP0054",7,1,"18-34","M","N","DEM",3
"AP0054",7,1,"18-34","M","N","OTH",1
"AP0054",7,1,"18-34","M","N","REP",1
"AP0054",7,1,"18-34","M","Y","OTH",1
"AP0054",7,1,"18-34","U","N","DEM",1
"AP0054",7,1,"18-34","U","N","OTH",1
"AP0054",7,1,"35-44","F","N","DEM",1
"AP0054",7,1,"35-44","F","N","OTH",3
"AP0054",7,1,"35-44","M","N","DEM",1
"AP0054",7,1,"35-44","M","N","OTH",2
"AP0054",7,1,"35-44","M","Y","DEM",1
"AP0054",7,1,"45-54","F","N","DEM",4
"AP0054",7,1,"45-54","U","N","DEM",1
"AP0054",7,1,"55-64","F","N","DEM",2
"AP0054",7,1,"55-64","M","N","DEM",1
"AP0054",7,1,"55-64","U","N","DEM",1
"AP0054",7,1,"65-74","F","N","DEM",1
"AP0054",7,1,"75-84","F","N","DEM",1
"AP0054",7,1,"75-84","F","Y","DEM",1
"AP0054",7,1,"75-84","M","N","DEM",1
"AP0056",7,1,"18-34","F","N","DEM",1
"AP0056",7,1,"18-34","M","N","OTH",1
"AP0056",7,1,"18-34","M","N","REP",1
"AP0056",7,1,"35-44","F","N","DEM",1
"AP0056",7,1,"35-44","M","N","OTH",1
"AP0056",7,1,"45-54","F","N","DEM",1
"AP0058",7,1,"18-34","F","N","DEM",2
"AP0058",7,1,"18-34","F","Y","DEM",1
"AP0058",7,1,"18-34","F","Y","LBT",1
"AP0058",7,1,"18-34","M","N","DEM",2
"AP0058",7,1,"18-34","M","N","OTH",3
"AP0058",7,1,"18-34","M","N","REP",1
"AP0058",7,1,"18-34","M","Y","OTH",1
"AP0058",7,1,"18-34","U","Y","OTH",1
"AP0058",7,1,"35-44","F","N","DEM",2
"AP0058",7,1,"35-44","F","Y","DEM",2
"AP0058",7,1,"35-44","M","N","DEM",3
"AP0058",7,1,"35-44","M","Y","OTH",2
"AP0058",7,1,"45-54","F","N","DEM",1
"AP0058",7,1,"45-54","F","Y","DEM",1
"AP0058",7,1,"45-54","M","N","DEM",3
"AP0058",7,1,"45-54","M","N","OTH",1
"AP0058",7,1,"45-54","M","N","REP",1
"AP0058",7,1,"45-54","U","N","OTH",1
"AP0058",7,1,"55-64","F","N","DEM",1
"AP0058",7,1,"55-64","M","N","DEM",2
"AP0058",7,1,"55-64","U","N","DEM",1
"AP0058",7,1,"65-74","F","N","REP",1
"AP0058",7,1,"75-84","F","N","DEM",1
"AP0058",7,1,"75-84","M","N","REP",1
"AP0059",7,1,"18-34","F","N","OTH",2
"AP0059",7,1,"18-34","F","N","REP",2
"AP0059",7,1,"18-34","F","Y","DEM",3
"AP0059",7,1,"18-34","F","Y","OTH",1
"AP0059",7,1,"18-34","M","Y","REP",1
"AP0059",7,1,"18-34","U","N","DEM",1
"AP0059",7,1,"18-34","U","N","OTH",1
"AP0059",7,1,"18-34","U","Y","REP",2
"AP0059",7,1,"35-44","F","N","OTH",1
"AP0059",7,1,"35-44","F","N","REP",2
"AP0059",7,1,"35-44","F","Y","OTH",1
"AP0059",7,1,"35-44","F","Y","REP",3
"AP0059",7,1,"35-44","M","N","OTH",1
"AP0059",7,1,"35-44","M","N","REP",1
"AP0059",7,1,"35-44","M","Y","REP",1
"AP0059",7,1,"45-54","F","N","DEM",1
"AP0059",7,1,"45-54","F","N","OTH",2
"AP0059",7,1,"45-54","F","N","REP",1
"AP0059",7,1,"45-54","F","Y","DEM",2
"AP0059",7,1,"45-54","F","Y","OTH",1
"AP0059",7,1,"45-54","F","Y","REP",2
"AP0059",7,1,"45-54","M","N","DEM",1
"AP0059",7,1,"45-54","M","N","OTH",1
"AP0059",7,1,"45-54","M","N","REP",2
"AP0059",7,1,"45-54","M","Y","DEM",1
"AP0059",7,1,"45-54","M","Y","REP",1
"AP0059",7,1,"45-54","U","N","OTH",1
"AP0059",7,1,"55-64","F","N","OTH",1
"AP0059",7,1,"55-64","F","N","REP",1
"AP0059",7,1,"55-64","F","Y","DEM",2
"AP0059",7,1,"55-64","F","Y","OTH",1
"AP0059",7,1,"55-64","F","Y","REP",1
"AP0059",7,1,"55-64","M","N","DEM",2
"AP0059",7,1,"55-64","M","N","REP",2
"AP0059",7,1,"55-64","M","Y","DEM",1
"AP0059",7,1,"55-64","M","Y","OTH",3
"AP0059",7,1,"55-64","M","Y","REP",4
"AP0059",7,1,"55-64","U","N","DEM",1
"AP0059",7,1,"65-74","F","N","DEM",1
"AP0059",7,1,"65-74","F","Y","DEM",1
"AP0059",7,1,"65-74","F","Y","OTH",1
"AP0059",7,1,"65-74","M","N","DEM",1
"AP0059",7,1,"65-74","M","Y","DEM",2
"AP0059",7,1,"65-74","M","Y","OTH",1
"AP0059",7,1,"65-74","U","N","DEM",1
"AP0059",7,1,"75-84","F","N","DEM",1
"AP0059",7,1,"75-84","F","N","REP",1
"AP0059",7,1,"75-84","F","Y","DEM",1
"AP0059",7,1,"75-84","F","Y","OTH",1
"AP0059",7,1,"75-84","F","Y","REP",2
"AP0059",7,1,"75-84","M","N","DEM",1
"AP0059",7,1,"75-84","M","N","REP",1
"AP0059",7,1,"75-84","M","Y","DEM",2
"AP0061",7,1,"18-34","F","N","DEM",8
"AP0061",7,1,"18-34","F","N","OTH",9
"AP0061",7,1,"18-34","F","N","REP",3
"AP0061",7,1,"18-34","F","Y","DEM",3
"AP0061",7,1,"18-34","F","Y","OTH",8
"AP0061",7,1,"18-34","F","Y","REP",3
"AP0061",7,1,"18-34","M","N","DEM",7
"AP0061",7,1,"18-34","M","N","OTH",11
"AP0061",7,1,"18-34","M","N","REP",2
"AP0061",7,1,"18-34","M","Y","DEM",5
"AP0061",7,1,"18-34","M","Y","OTH",5
"AP0061",7,1,"18-34","M","Y","REP",4
"AP0061",7,1,"18-34","U","N","DEM",1
"AP0061",7,1,"18-34","U","N","OTH",3
"AP0061",7,1,"18-34","U","N","REP",1
"AP0061",7,1,"18-34","U","Y","OTH",1
"AP0061",7,1,"35-44","F","N","DEM",8
"AP0061",7,1,"35-44","F","N","OTH",4
"AP0061",7,1,"35-44","F","N","REP",1
"AP0061",7,1,"35-44","F","Y","DEM",5
"AP0061",7,1,"35-44","F","Y","OTH",1
"AP0061",7,1,"35-44","F","Y","REP",1
"AP0061",7,1,"35-44","M","N","DEM",1
"AP0061",7,1,"35-44","M","N","OTH",4
"AP0061",7,1,"35-44","M","N","REP",1
"AP0061",7,1,"35-44","M","Y","DEM",1
"AP0061",7,1,"35-44","M","Y","OTH",6
"AP0061",7,1,"35-44","M","Y","REP",1
"AP0061",7,1,"35-44","U","N","DEM",1
"AP0061",7,1,"45-54","F","N","DEM",10
"AP0061",7,1,"45-54","F","N","OTH",4
"AP0061",7,1,"45-54","F","Y","DEM",2
"AP0061",7,1,"45-54","F","Y","OTH",1
"AP0061",7,1,"45-54","F","Y","REP",1
"AP0061",7,1,"45-54","M","N","DEM",9
"AP0061",7,1,"45-54","M","N","OTH",2
"AP0061",7,1,"45-54","M","N","REP",2
"AP0061",7,1,"45-54","M","Y","DEM",1
"AP0061",7,1,"45-54","M","Y","REP",1
"AP0061",7,1,"45-54","U","N","OTH",1
"AP0061",7,1,"45-54","U","N","REP",1
"AP0061",7,1,"45-54","U","Y","REP",2
"AP0061",7,1,"55-64","F","N","DEM",11
"AP0061",7,1,"55-64","F","N","OTH",4
"AP0061",7,1,"55-64","F","N","REP",1
"AP0061",7,1,"55-64","F","Y","DEM",13
"AP0061",7,1,"55-64","F","Y","OTH",5
"AP0061",7,1,"55-64","F","Y","REP",1
"AP0061",7,1,"55-64","M","N","DEM",5
"AP0061",7,1,"55-64","M","N","OTH",2
"AP0061",7,1,"55-64","M","N","REP",1
"AP0061",7,1,"55-64","M","Y","DEM",6
"AP0061",7,1,"55-64","M","Y","OTH",2
"AP0061",7,1,"55-64","U","N","OTH",1
"AP0061",7,1,"55-64","U","N","REP",1
"AP0061",7,1,"55-64","U","Y","DEM",1
"AP0061",7,1,"55-64","U","Y","OTH",1
"AP0061",7,1,"55-64","U","Y","REP",1
"AP0061",7,1,"65-74","F","N","DEM",10
"AP0061",7,1,"65-74","F","Y","DEM",6
"AP0061",7,1,"65-74","F","Y","OTH",1
"AP0061",7,1,"65-74","F","Y","REP",1
"AP0061",7,1,"65-74","M","N","DEM",8
"AP0061",7,1,"65-74","M","Y","DEM",6
"AP0061",7,1,"65-74","M","Y","OTH",2
"AP0061",7,1,"65-74","M","Y","REP",1
"AP0061",7,1,"65-74","U","N","REP",1
"AP0061",7,1,"65-74","U","Y","DEM",1
"AP0061",7,1,"75-84","F","N","DEM",5
"AP0061",7,1,"75-84","F","Y","DEM",5
"AP0061",7,1,"75-84","F","Y","OTH",1
"AP0061",7,1,"75-84","F","Y","REP",1
"AP0061",7,1,"75-84","M","N","DEM",4
"AP0061",7,1,"75-84","M","Y","DEM",8
"AP0061",7,1,"75-84","U","N","DEM",1
"AP0061",7,1,"75-84","U","Y","DEM",2
"AP0061",7,1,"Over 85","F","N","DEM",3
"AP0061",7,1,"Over 85","F","N","REP",1
"AP0061",7,1,"Over 85","F","Y","DEM",1
"AP0061",7,1,"Over 85","M","N","OTH",1
"AP0061",7,1,"Over 85","M","Y","DEM",1
"AP0065",7,1,"18-34","F","N","DEM",4
"AP0065",7,1,"18-34","F","N","OTH",2
"AP0065",7,1,"18-34","F","Y","DEM",3
"AP0065",7,1,"18-34","F","Y","OTH",1
"AP0065",7,1,"18-34","M","N","DEM",1
"AP0065",7,1,"18-34","M","N","OTH",1
"AP0065",7,1,"18-34","M","Y","DEM",2
"AP0065",7,1,"18-34","M","Y","OTH",1
"AP0065",7,1,"18-34","U","N","OTH",1
"AP0065",7,1,"18-34","U","N","REP",1
"AP0065",7,1,"18-34","U","Y","DEM",1
"AP0065",7,1,"35-44","F","N","DEM",1
"AP0065",7,1,"35-44","F","Y","DEM",1
"AP0065",7,1,"35-44","M","N","DEM",1
"AP0065",7,1,"35-44","M","N","OTH",1
"AP0065",7,1,"35-44","M","Y","REP",1
"AP0065",7,1,"35-44","U","N","OTH",1
"AP0065",7,1,"45-54","F","N","DEM",2
"AP0065",7,1,"45-54","F","Y","REP",1
"AP0065",7,1,"45-54","M","N","DEM",1
"AP0065",7,1,"45-54","U","Y","DEM",1
"AP0065",7,1,"55-64","F","N","DEM",1
"AP0065",7,1,"55-64","F","N","REP",1
"AP0065",7,1,"55-64","F","Y","DEM",3
"AP0065",7,1,"55-64","F","Y","OTH",1
"AP0065",7,1,"55-64","M","N","DEM",1
"AP0065",7,1,"55-64","U","N","DEM",2
"AP0065",7,1,"65-74","F","N","DEM",2
"AP0065",7,1,"65-74","F","N","REP",1
"AP0065",7,1,"65-74","F","Y","DEM",1
"AP0065",7,1,"65-74","F","Y","REP",1
"AP0065",7,1,"65-74","M","N","DEM",1
"AP0065",7,1,"65-74","U","N","DEM",2
"AP0065",7,1,"65-74","U","Y","DEM",1
"AP0065",7,1,"75-84","F","N","OTH",1
"AP0065",7,1,"75-84","M","Y","DEM",1
"AP0065",7,1,"75-84","U","N","DEM",1
"AP0067",7,1,"18-34","F","N","DEM",1
"AP0067",7,1,"18-34","F","N","OTH",2
"AP0067",7,1,"18-34","M","N","OTH",2
"AP0067",7,1,"18-34","U","Y","DEM",1
"AP0067",7,1,"35-44","F","N","DEM",1
"AP0067",7,1,"45-54","F","Y","DEM",1
"AP0067",7,1,"45-54","M","N","DEM",3
"AP0067",7,1,"45-54","M","N","OTH",1
"AP0067",7,1,"45-54","M","N","REP",1
"AP0067",7,1,"55-64","F","N","DEM",1
"AP0067",7,1,"55-64","F","Y","DEM",1
"AP0067",7,1,"55-64","M","N","DEM",1
"AP0067",7,1,"55-64","U","Y","DEM",1
"AP0067",7,1,"65-74","F","N","DEM",1
"AP0067",7,1,"75-84","F","N","DEM",1
"AP0067",7,1,"75-84","F","Y","DEM",1
"AP0067",7,1,"75-84","U","Y","DEM",1
"AP0070",7,1,"18-34","F","N","OTH",4
"AP0070",7,1,"18-34","F","N","REP",2
"AP0070",7,1,"18-34","F","Y","DEM",2
"AP0070",7,1,"18-34","F","Y","OTH",1
"AP0070",7,1,"18-34","F","Y","REP",3
"AP0070",7,1,"18-34","M","N","LBT",1
"AP0070",7,1,"18-34","M","N","OTH",6
"AP0070",7,1,"18-34","M","Y","DEM",1
"AP0070",7,1,"18-34","M","Y","OTH",4
"AP0070",7,1,"18-34","M","Y","REP",2
"AP0070",7,1,"18-34","U","N","OTH",1
"AP0070",7,1,"18-34","U","N","REP",1
"AP0070",7,1,"18-34","U","Y","DEM",1
"AP0070",7,1,"18-34","U","Y","OTH",1
"AP0070",7,1,"18-34","U","Y","REP",1
"AP0070",7,1,"35-44","F","N","DEM",1
"AP0070",7,1,"35-44","F","N","OTH",2
"AP0070",7,1,"35-44","F","N","REP",1
"AP0070",7,1,"35-44","F","Y","OTH",1
"AP0070",7,1,"35-44","F","Y","REP",4
"AP0070",7,1,"35-44","M","N","OTH",3
"AP0070",7,1,"35-44","M","N","REP",2
"AP0070",7,1,"35-44","M","Y","DEM",1
"AP0070",7,1,"35-44","M","Y","OTH",1
"AP0070",7,1,"35-44","M","Y","REP",2
"AP0070",7,1,"45-54","F","N","DEM",2
"AP0070",7,1,"45-54","F","N","OTH",1
"AP0070",7,1,"45-54","F","N","REP",3
"AP0070",7,1,"45-54","F","Y","DEM",3
"AP0070",7,1,"45-54","F","Y","REP",4
"AP0070",7,1,"45-54","M","N","OTH",1
"AP0070",7,1,"45-54","M","N","REP",6
"AP0070",7,1,"45-54","M","Y","DEM",3
"AP0070",7,1,"45-54","M","Y","OTH",2
"AP0070",7,1,"45-54","M","Y","REP",5
"AP0070",7,1,"45-54","U","N","DEM",2
"AP0070",7,1,"45-54","U","N","OTH",1
"AP0070",7,1,"45-54","U","Y","REP",1
"AP0070",7,1,"55-64","F","N","DEM",2
"AP0070",7,1,"55-64","F","N","REP",2
"AP0070",7,1,"55-64","F","Y","DEM",5
"AP0070",7,1,"55-64","F","Y","OTH",1
"AP0070",7,1,"55-64","F","Y","REP",3
"AP0070",7,1,"55-64","M","N","DEM",2
"AP0070",7,1,"55-64","M","N","OTH",2
"AP0070",7,1,"55-64","M","N","REP",1
"AP0070",7,1,"55-64","M","Y","DEM",3
"AP0070",7,1,"55-64","M","Y","OTH",2
"AP0070",7,1,"55-64","M","Y","REP",1
"AP0070",7,1,"55-64","U","N","DEM",1
"AP0070",7,1,"55-64","U","N","REP",1
"AP0070",7,1,"55-64","U","Y","OTH",1
"AP0070",7,1,"65-74","F","N","DEM",2
"AP0070",7,1,"65-74","F","N","REP",1
"AP0070",7,1,"65-74","F","Y","DEM",5
"AP0070",7,1,"65-74","F","Y","OTH",1
"AP0070",7,1,"65-74","M","N","OTH",2
"AP0070",7,1,"65-74","M","Y","DEM",5
"AP0070",7,1,"65-74","M","Y","OTH",1
"AP0070",7,1,"65-74","U","N","DEM",1
"AP0070",7,1,"65-74","U","Y","DEM",1
"AP0070",7,1,"65-74","U","Y","OTH",1
"AP0070",7,1,"75-84","F","N","DEM",3
"AP0070",7,1,"75-84","F","N","OTH",1
"AP0070",7,1,"75-84","F","Y","DEM",7
"AP0070",7,1,"75-84","F","Y","OTH",2
"AP0070",7,1,"75-84","F","Y","REP",1
"AP0070",7,1,"75-84","M","N","DEM",2
"AP0070",7,1,"75-84","M","Y","DEM",7
"AP0070",7,1,"75-84","M","Y","OTH",3
"AP0070",7,1,"75-84","M","Y","REP",1
"AP0070",7,1,"75-84","U","Y","DEM",2
"AP0070",7,1,"75-84","U","Y","REP",1
"AP0070",7,1,"Over 85","F","N","DEM",2
"AP0070",7,1,"Over 85","F","N","REP",1
"AP0070",7,1,"Over 85","F","Y","DEM",5
"AP0070",7,1,"Over 85","M","N","DEM",1
"AP0070",7,1,"Over 85","M","Y","DEM",3
"AP0070",7,1,"Over 85","U","Y","DEM",1
"AP0074",7,1,"18-34","F","N","DEM",1
"AP0074",7,1,"18-34","M","N","OTH",2
"AP0074",7,1,"18-34","M","Y","OTH",1
"AP0074",7,1,"18-34","U","N","OTH",1
"AP0074",7,1,"35-44","F","N","DEM",3
"AP0074",7,1,"35-44","F","Y","DEM",5
"AP0074",7,1,"35-44","U","N","OTH",2
"AP0074",7,1,"45-54","F","N","DEM",3
"AP0074",7,1,"45-54","F","Y","DEM",3
"AP0074",7,1,"45-54","F","Y","OTH",1
"AP0074",7,1,"45-54","M","N","OTH",1
"AP0074",7,1,"45-54","M","Y","DEM",2
"AP0074",7,1,"45-54","M","Y","OTH",1
"AP0074",7,1,"55-64","F","N","DEM",3
"AP0074",7,1,"55-64","M","N","DEM",1
"AP0074",7,1,"55-64","M","Y","DEM",1
"AP0074",7,1,"55-64","U","Y","DEM",1
"AP0074",7,1,"65-74","F","N","DEM",4
"AP0074",7,1,"65-74","F","N","OTH",1
"AP0074",7,1,"65-74","F","Y","DEM",3
"AP0074",7,1,"65-74","M","N","DEM",1
"AP0074",7,1,"65-74","U","N","DEM",1
"AP0074",7,1,"75-84","F","N","DEM",1
"AP0074",7,1,"75-84","F","Y","DEM",1
"AP0074",7,1,"75-84","M","Y","DEM",1
"AP0074",7,1,"Over 85","F","N","DEM",1
"AP0074",7,1,"Over 85","F","N","REP",1
"AP0076",7,1,"18-34","F","N","OTH",1
"AP0076",7,1,"18-34","M","N","OTH",2
"AP0076",7,1,"18-34","U","N","DEM",1
"AP0076",7,1,"35-44","F","N","DEM",1
"AP0076",7,1,"35-44","F","N","OTH",1
"AP0076",7,1,"45-54","F","N","DEM",3
"AP0076",7,1,"45-54","M","N","OTH",1
"AP0076",7,1,"45-54","M","N","REP",1
"AP0076",7,1,"45-54","U","N","REP",1
"AP0076",7,1,"55-64","F","N","DEM",2
"AP0076",7,1,"55-64","M","N","REP",1
"AP0076",7,1,"55-64","U","N","DEM",1
"AP0076",7,1,"65-74","M","N","DEM",1
"AP0076",7,1,"75-84","F","Y","DEM",1
"AP0078",7,1,"18-34","F","N","DEM",1
"AP0078",7,1,"18-34","F","N","OTH",1
"AP0078",7,1,"18-34","F","Y","DEM",1
